dataset_index,speaker_id,chapter_id,utterance_id,condition,target_bitrate_kbps,reference,prediction,wer,spectral_distortion,lsd_db,layer_1_drift,layer_6_drift,layer_12_drift,layer_1_raw_drift,layer_6_raw_drift,layer_12_raw_drift
431,1580,141084,43,wav,,HE PUT HIS SHOES ON THE TABLE,HE PUT HIS SHOES ON THE TABLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
431,1580,141084,43,resample_control,,HE PUT HIS SHOES ON THE TABLE,HE PUT HIS SHOES ON THE TABLE,0.0,3.678002119064331,1.8746592998504639,0.0032579898834228516,0.0019207000732421875,0.0009865760803222656,0.002487778663635254,0.0011379122734069824,0.0002759099006652832
431,1580,141084,43,encodec_24k,24.0,HE PUT HIS SHOES ON THE TABLE,HE PUT HIS SHOES ON THE TABLE,0.0,75.8707504272461,8.633015632629395,0.20219916105270386,0.09466642141342163,0.03216207027435303,0.14903205633163452,0.0676506757736206,0.011070609092712402
431,1580,141084,43,encodec_6k,6.0,HE PUT HIS SHOES ON THE TABLE,HE PUT HIS SHOES ON THE TABLE,0.0,86.93814086914062,9.245017051696777,0.2751719355583191,0.10396790504455566,0.06666845083236694,0.20183688402175903,0.07447957992553711,0.029334425926208496
431,1580,141084,43,encodec_1.5k,1.5,HE PUT HIS SHOES ON THE TABLE,HE PUT HIS SHOES ON THE TABLE,0.0,113.60971069335938,10.55849838256836,0.4601513147354126,0.22911769151687622,0.11297190189361572,0.34961676597595215,0.17443561553955078,0.05385071039199829
952,3570,5695,9,wav,,EACH WILL THEREFORE SERVE ABOUT EQUALLY WELL DURING THE EARLIER STAGES OF SOCIAL GROWTH,EACH WILL THEREFORE SERVE ABOUT EQUALLY WELL DURING THE EARLIER STAGES OF SOCIAL GROWTH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
952,3570,5695,9,resample_control,,EACH WILL THEREFORE SERVE ABOUT EQUALLY WELL DURING THE EARLIER STAGES OF SOCIAL GROWTH,EACH WILL THEREFORE SERVE ABOUT EQUALLY WELL DURING THE EARLIER STAGES OF SOCIAL GROWTH,0.0,2.56805157661438,1.5089306831359863,0.005001485347747803,0.0038712024688720703,0.004505634307861328,0.003993988037109375,0.0027423501014709473,0.0026041269302368164
952,3570,5695,9,encodec_24k,24.0,EACH WILL THEREFORE SERVE ABOUT EQUALLY WELL DURING THE EARLIER STAGES OF SOCIAL GROWTH,EACH WILL THEREFORE SERVE ABOUT EQUALLY WELL DURING THE EARLIER STAGES OF SOCIAL GROWTH,0.0,58.18071746826172,7.495903491973877,0.17936378717422485,0.082203209400177,0.03092402219772339,0.13373500108718872,0.06149935722351074,0.012915253639221191
952,3570,5695,9,encodec_6k,6.0,EACH WILL THEREFORE SERVE ABOUT EQUALLY WELL DURING THE EARLIER STAGES OF SOCIAL GROWTH,EACH WILL THEREFORE SERVE ABOUT EQUALLY WELL DURING THE EARLIER STAGES OF SOCIAL GROWTH,0.0,64.73454284667969,7.9217000007629395,0.2590520977973938,0.09979504346847534,0.04226881265640259,0.19075500965118408,0.07647466659545898,0.021195650100708008
952,3570,5695,9,encodec_1.5k,1.5,EACH WILL THEREFORE SERVE ABOUT EQUALLY WELL DURING THE EARLIER STAGES OF SOCIAL GROWTH,EACH WILL THEREFORE SERVE ABOUT EQUALLY LOVE DURING THE EARLIER STAGES OF SOCIAL GROWTH,0.07142857142857142,83.19490814208984,8.95564079284668,0.47592663764953613,0.36306631565093994,0.31975364685058594,0.3604079484939575,0.2644907236099243,0.1605868935585022
2242,7729,102255,9,wav,,ALL DISSENT ALL NON COMPLIANCE ALL HESITATION ALL MERE SILENCE EVEN WERE IN THEIR STRONGHOLD TOWNS LIKE LEAVENWORTH BRANDED AS ABOLITIONISM DECLARED TO BE HOSTILITY TO THE PUBLIC WELFARE AND PUNISHED WITH PROSCRIPTION PERSONAL VIOLENCE EXPULSION AND FREQUENTLY DEATH,ALL DESCENT ALL NON COMPLIANCE ALL HESITATION ALL MERE SILENCE EVEN WERE IN THEIR STRONGHOLD TALENTS LIKE LEVENWORTH BRANDED AS ABOLITIONISM DECLARED TO BE HOSTILITY TO THE PUBLIC WELFARE AND PUNISHED WITH PROSCRIPTION PERSONAL VIOLENCE EXPULSION AND FREQUENTLY DEATH,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2242,7729,102255,9,resample_control,,ALL DISSENT ALL NON COMPLIANCE ALL HESITATION ALL MERE SILENCE EVEN WERE IN THEIR STRONGHOLD TOWNS LIKE LEAVENWORTH BRANDED AS ABOLITIONISM DECLARED TO BE HOSTILITY TO THE PUBLIC WELFARE AND PUNISHED WITH PROSCRIPTION PERSONAL VIOLENCE EXPULSION AND FREQUENTLY DEATH,ALL DESCENT ALL NON COMPLIANCE ALL HESITATION ALL MERE SILENCE EVEN WERE IN THEIR STRONGHOLD TALENTS LIKE LEVENWORTH BRANDED AS ABOLITIONISM DECLARED TO BE HOSTILITY TO THE PUBLIC WELFARE AND PUNISHED WITH PROSCRIPTION PERSONAL VIOLENCE EXPULSION AND FREQUENTLY DEATH,0.07692307692307693,2.003944158554077,1.1857280731201172,0.004898786544799805,0.0038949251174926758,0.0047299861907958984,0.0037059783935546875,0.003064393997192383,0.0014995932579040527
2242,7729,102255,9,encodec_24k,24.0,ALL DISSENT ALL NON COMPLIANCE ALL HESITATION ALL MERE SILENCE EVEN WERE IN THEIR STRONGHOLD TOWNS LIKE LEAVENWORTH BRANDED AS ABOLITIONISM DECLARED TO BE HOSTILITY TO THE PUBLIC WELFARE AND PUNISHED WITH PROSCRIPTION PERSONAL VIOLENCE EXPULSION AND FREQUENTLY DEATH,ALL DESCENT ALL NON COMPLIANCE ALL HESITATION ALL MERE SILENCE EVEN WERE IN THEIR STRONGHOLD TALENTS LIKE LEVENWORTH BRANDED AS ABOLITIONISM DECLARED TO BE HOSTILITY TO THE PUBLIC WELFARE AND PUNISHED WITH PROSCRIPTION PERSONAL VIOLENCE EXPULSION AND FREQUENTLY DEATH,0.07692307692307693,43.733394622802734,6.293158531188965,0.16796517372131348,0.07881295680999756,0.03743201494216919,0.1221347451210022,0.06228905916213989,0.015272557735443115
2242,7729,102255,9,encodec_6k,6.0,ALL DISSENT ALL NON COMPLIANCE ALL HESITATION ALL MERE SILENCE EVEN WERE IN THEIR STRONGHOLD TOWNS LIKE LEAVENWORTH BRANDED AS ABOLITIONISM DECLARED TO BE HOSTILITY TO THE PUBLIC WELFARE AND PUNISHED WITH PROSCRIPTION PERSONAL VIOLENCE EXPULSION AND FREQUENTLY DEATH,ALL DESCENT ALL NON COMPLIANCE ALL HESITATION ALL MERE SILENCE EVEN WERE IN THEIR STRONGHOLD TALENTS LIKE LEVENWORTH BRANDED AS ABOLITIONISM DECLARED TO BE HOSTILITY TO THE PUBLIC WELFARE AND PUNISHED WITH PROSCRIPTION PERSONAL VIOLENCE EXPULSION AND FREQUENTLY DEATH,0.07692307692307693,50.10727310180664,6.760606288909912,0.24679982662200928,0.10152488946914673,0.05284082889556885,0.17774128913879395,0.07857280969619751,0.023541510105133057
2242,7729,102255,9,encodec_1.5k,1.5,ALL DISSENT ALL NON COMPLIANCE ALL HESITATION ALL MERE SILENCE EVEN WERE IN THEIR STRONGHOLD TOWNS LIKE LEAVENWORTH BRANDED AS ABOLITIONISM DECLARED TO BE HOSTILITY TO THE PUBLIC WELFARE AND PUNISHED WITH PROSCRIPTION PERSONAL VIOLENCE EXPULSION AND FREQUENTLY DEATH,ALL DESSENT BON NON COMPLIANCE ALL HESITATION ALL MERE SILENCE EVEN WERE IN THEIR STRONGHOLD TOWNS LIKE LAVENWORTH GRANDED AS ABOLITIONISM DECLARED TO BE HOSTILITY TO THE PUBLIC WELFARE AND HUNISHED WITH PROSCRIPTION PERSONAL VIOLENCE EXPULSION INFREQUENTLY DEATH,0.1794871794871795,67.9042739868164,7.854349613189697,0.4555013179779053,0.2735344171524048,0.20346659421920776,0.33742237091064453,0.20289736986160278,0.10264372825622559
680,237,134500,21,wav,,OH EVER SO MUCH ONLY HE SEEMS KIND OF STAID AND SCHOOL TEACHERY,OH EVER SO MUCH ONLY HE SEEMS KIND OF STAYAT AND SCHOOL TEACHRY,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
680,237,134500,21,resample_control,,OH EVER SO MUCH ONLY HE SEEMS KIND OF STAID AND SCHOOL TEACHERY,OH EVER SO MUCH ONLY HE SEEMS KIND OF STAYAT AND SCHOOL TEACHERY,0.07692307692307693,3.392787456512451,1.80996835231781,0.007641017436981201,0.009314537048339844,0.008670032024383545,0.005999505519866943,0.006995558738708496,0.0021739602088928223
680,237,134500,21,encodec_24k,24.0,OH EVER SO MUCH ONLY HE SEEMS KIND OF STAID AND SCHOOL TEACHERY,OH EVER SO MUCH ONLY HE SEEMS KIND OF STAY AT AN SCHOOL TEACHRE,0.3076923076923077,63.58186721801758,7.806758403778076,0.19704914093017578,0.1163637638092041,0.08276933431625366,0.14512503147125244,0.09101516008377075,0.03881096839904785
680,237,134500,21,encodec_6k,6.0,OH EVER SO MUCH ONLY HE SEEMS KIND OF STAID AND SCHOOL TEACHERY,OH EVER SO MUCH ONLY YE SEEMS KIND OF STAY AT AN SCHOOL TEACHERY,0.3076923076923077,70.6959228515625,8.230375289916992,0.2776529788970947,0.15019822120666504,0.11865472793579102,0.2032698392868042,0.12047350406646729,0.06032073497772217
680,237,134500,21,encodec_1.5k,1.5,OH EVER SO MUCH ONLY HE SEEMS KIND OF STAID AND SCHOOL TEACHERY,OH EVER SO MUCH ONLY YOU SEEM KIND OF STAAD AND SCHOOL TEACHRY,0.3076923076923077,89.21868133544922,9.23805046081543,0.4454255700111389,0.2837154269218445,0.22581404447555542,0.3401228189468384,0.2188398838043213,0.13192027807235718
1646,5683,32866,22,wav,,ITS CURTAINS WERE OF THICK AND FADED TAPESTRY,ITS CURTAINS WERE OF THICK AND FADED TAPESTRY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646,5683,32866,22,resample_control,,ITS CURTAINS WERE OF THICK AND FADED TAPESTRY,ITS CURTAINS WERE OF THICK AND FADED TAPESTRY,0.0,2.7338650226593018,1.4331080913543701,0.004236757755279541,0.013220727443695068,0.0059067606925964355,0.0032155513763427734,0.00874549150466919,0.0021906495094299316
1646,5683,32866,22,encodec_24k,24.0,ITS CURTAINS WERE OF THICK AND FADED TAPESTRY,ITS CURTAINS WERE OF THICK AND FADED TAPESTRY,0.0,56.88716506958008,7.306172847747803,0.19877773523330688,0.1073271632194519,0.02353847026824951,0.15156739950180054,0.08916133642196655,0.00822758674621582
1646,5683,32866,22,encodec_6k,6.0,ITS CURTAINS WERE OF THICK AND FADED TAPESTRY,ITS CURTAINS WERE OF THICK AND FADED TAPESTRY,0.0,63.33477783203125,7.703400611877441,0.27386045455932617,0.14297348260879517,0.0534130334854126,0.20700353384017944,0.11623835563659668,0.022778987884521484
1646,5683,32866,22,encodec_1.5k,1.5,ITS CURTAINS WERE OF THICK AND FADED TAPESTRY,ITS CURTAINS WORE OF THICK AND FEETED TAPESTRY,0.25,79.60151672363281,8.66442584991455,0.460385799407959,0.31224220991134644,0.29230713844299316,0.3535016179084778,0.23687368631362915,0.1481592059135437
1881,6829,68769,21,wav,,A FRESH WHOLESOME LOOKING BOY WAS TOM GATES WITH STEADY GRAY EYES AN INTELLIGENT FOREHEAD BUT A SENSITIVE RATHER WEAK MOUTH,A FRESH WHOLESOME LOOKING BOY WITH TOM GATES WITH STEADY GRAY EYES AN INTELLIGENT FOREHEAD BUT A SENSITIVE RATHER WEAK MOUTH,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1881,6829,68769,21,resample_control,,A FRESH WHOLESOME LOOKING BOY WAS TOM GATES WITH STEADY GRAY EYES AN INTELLIGENT FOREHEAD BUT A SENSITIVE RATHER WEAK MOUTH,A FRESH WHOLESOME LOOKING BOY WITH TOM GATES WITH STEADY GRAY EYES AN INTELLIGENT FOREHEAD BUT A SENSITIVE RATHER WEAK MOUTH,0.047619047619047616,3.6439146995544434,1.8451294898986816,0.0030038952827453613,0.0018995404243469238,0.0007154345512390137,0.0022176504135131836,0.0012837648391723633,0.00024962425231933594
1881,6829,68769,21,encodec_24k,24.0,A FRESH WHOLESOME LOOKING BOY WAS TOM GATES WITH STEADY GRAY EYES AN INTELLIGENT FOREHEAD BUT A SENSITIVE RATHER WEAK MOUTH,A FRESH WHOLESOME LOOKING BOY WITH TOM GATES WITH STEADY GRAY EYES AN INTELLIGENT FOREHEAD BUT A SENSITIVE RATHER WEAK MOUTH,0.047619047619047616,62.82073211669922,7.789907932281494,0.13579142093658447,0.06904155015945435,0.021802783012390137,0.09768885374069214,0.056504011154174805,0.009539783000946045
1881,6829,68769,21,encodec_6k,6.0,A FRESH WHOLESOME LOOKING BOY WAS TOM GATES WITH STEADY GRAY EYES AN INTELLIGENT FOREHEAD BUT A SENSITIVE RATHER WEAK MOUTH,A FRESH WHOLESOME LOOKING BOY WITH TOM GATES WITH STEADY GRAY EYES AN INTELLIGENT FOREHEAD BUT A SENSITIVE RATHER WEAK MOUTH,0.047619047619047616,71.38844299316406,8.310412406921387,0.22105348110198975,0.0916864275932312,0.040344059467315674,0.15922749042510986,0.07404756546020508,0.016829967498779297
1881,6829,68769,21,encodec_1.5k,1.5,A FRESH WHOLESOME LOOKING BOY WAS TOM GATES WITH STEADY GRAY EYES AN INTELLIGENT FOREHEAD BUT A SENSITIVE RATHER WEAK MOUTH,A FRESH WHOLESOME LOOKING BOY WAS TOM GATES WHOTH STEADY GRAY EYES AND INTELLIGENT FOREHEAD BUT A SENSITIVE RATHER WEAK MOUTH,0.09523809523809523,87.58917236328125,9.199044227600098,0.415266752243042,0.24368029832839966,0.18895769119262695,0.3112337589263916,0.18930089473724365,0.10164165496826172
1730,61,70968,49,wav,,HAVE YOUR WILL CHILD IF THE BOY ALSO WILLS IT MONTFICHET ANSWERED FEELING TOO ILL TO OPPOSE ANYTHING VERY STRONGLY JUST THEN,HAVE YOUR WILL CHILD IF THE BOY ALSO WILLS IT AN MONTFIGET ANSWERED FEELING TOO ILL TO OPPOSE ANYTHING VERY STRONGLY JUST THEN,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1730,61,70968,49,resample_control,,HAVE YOUR WILL CHILD IF THE BOY ALSO WILLS IT MONTFICHET ANSWERED FEELING TOO ILL TO OPPOSE ANYTHING VERY STRONGLY JUST THEN,HAVE YOUR WILL CHILD IF THE BOY ALSO WILLS IT AN MONTFIGHET ANSWERED FEELING TOO ILL TO OPPOSE ANYTHING VERY STRONGLY JUST THEN,0.09090909090909091,3.802456855773926,1.9319857358932495,0.0044171810150146484,0.0030965805053710938,0.0036380887031555176,0.003318190574645996,0.0022419095039367676,0.0015648603439331055
1730,61,70968,49,encodec_24k,24.0,HAVE YOUR WILL CHILD IF THE BOY ALSO WILLS IT MONTFICHET ANSWERED FEELING TOO ILL TO OPPOSE ANYTHING VERY STRONGLY JUST THEN,HAVE YOUR WILL CHILD IF THE BOY ALSO WILLS IT AND MONTFICHET ANSWERED FEELING TOO ILL TO OPPOSE ANYTHING VERY STRONGLY JUST THEN,0.045454545454545456,63.78926467895508,7.932568073272705,0.12796074151992798,0.03672844171524048,0.05499988794326782,0.09116417169570923,0.028432250022888184,0.021085798740386963
1730,61,70968,49,encodec_6k,6.0,HAVE YOUR WILL CHILD IF THE BOY ALSO WILLS IT MONTFICHET ANSWERED FEELING TOO ILL TO OPPOSE ANYTHING VERY STRONGLY JUST THEN,HAVE YOUR WILL CHILD IF THE BOY ALL SO WILLS IT MONTFICHET ANSWERED FEELING TOO ILL TO OPPOSE ANYTHING VERY STRONGLY JUST THEN,0.09090909090909091,71.59906768798828,8.402688026428223,0.2298920750617981,0.06871664524078369,0.07903343439102173,0.16368871927261353,0.052974045276641846,0.034070372581481934
1730,61,70968,49,encodec_1.5k,1.5,HAVE YOUR WILL CHILD IF THE BOY ALSO WILLS IT MONTFICHET ANSWERED FEELING TOO ILL TO OPPOSE ANYTHING VERY STRONGLY JUST THEN,HAVE YOUR WILL CHILD IF THE BOY ALL SO WILL SAID MONTFICHET ANSWERED FEELING TOO ILL TO OPPOSE ANYTHING VERY STRONGLY JUST THEN,0.18181818181818182,97.13187408447266,9.766219139099121,0.45520102977752686,0.27111899852752686,0.2612854242324829,0.33985233306884766,0.20061194896697998,0.13378077745437622
2262,7729,102255,29,wav,,TEN DAYS WERE CONSUMED IN THESE NEGOTIATIONS BUT THE SPIRIT OF VENGEANCE REFUSED TO YIELD,TEN DAYS WERE CONSUMED IN THESE NEGOTIATIONS BUT THE SPIRIT OF VENGEANCE REFUSED TO YIELD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2262,7729,102255,29,resample_control,,TEN DAYS WERE CONSUMED IN THESE NEGOTIATIONS BUT THE SPIRIT OF VENGEANCE REFUSED TO YIELD,TEN DAYS WERE CONSUMED IN THESE NEGOTIATIONS BUT THE SPIRIT OF VENGEANCE REFUSED TO YIELD,0.0,2.0399584770202637,1.1666898727416992,0.006135523319244385,0.0076059699058532715,0.0016056299209594727,0.004702568054199219,0.0052912235260009766,0.0005891323089599609
2262,7729,102255,29,encodec_24k,24.0,TEN DAYS WERE CONSUMED IN THESE NEGOTIATIONS BUT THE SPIRIT OF VENGEANCE REFUSED TO YIELD,TEN DAYS WERE CONSUMED IN THESE NEGOTIATIONS BUT THE SPIRIT OF VENGEANCE REFUSED TO YIELD,0.0,43.21845626831055,6.191518306732178,0.21006298065185547,0.13768410682678223,0.0368921160697937,0.15744709968566895,0.10865896940231323,0.011589467525482178
2262,7729,102255,29,encodec_6k,6.0,TEN DAYS WERE CONSUMED IN THESE NEGOTIATIONS BUT THE SPIRIT OF VENGEANCE REFUSED TO YIELD,TEN DAYS WERE CONSUMED IN THESE NEGOTIATIONS BUT THE SPIRIT OF VENGEANCE REFUSED TO YIELD,0.0,48.837860107421875,6.596807956695557,0.29529494047164917,0.15419507026672363,0.04882603883743286,0.21618539094924927,0.12009882926940918,0.016022145748138428
2262,7729,102255,29,encodec_1.5k,1.5,TEN DAYS WERE CONSUMED IN THESE NEGOTIATIONS BUT THE SPIRIT OF VENGEANCE REFUSED TO YIELD,TEN DAYS WERE CONSUMED IN THESE NEGOTIATIONS BUT THE SPIRIT OF VENGEANCE REFUSED TO YIELD,0.0,63.82856369018555,7.522037029266357,0.4830167889595032,0.2952747941017151,0.1038256287574768,0.36274898052215576,0.22397494316101074,0.03824371099472046
2148,7127,75947,30,wav,,SHE WAS HERE JUST NOW SAID THE COUNT,SHE WAS HERE JUST NOW SAID THE COUNT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2148,7127,75947,30,resample_control,,SHE WAS HERE JUST NOW SAID THE COUNT,SHE WAS HERE JUST NOW SAID THE COUNT,0.0,2.4154205322265625,1.325202465057373,0.005709588527679443,0.002028167247772217,0.0009090900421142578,0.004455685615539551,0.0015975236892700195,0.00037747621536254883
2148,7127,75947,30,encodec_24k,24.0,SHE WAS HERE JUST NOW SAID THE COUNT,SHE WAS HERE JUST NOW SAID THE COUNT,0.0,49.79484558105469,6.744174957275391,0.2505139112472534,0.13942992687225342,0.07948839664459229,0.19537806510925293,0.10920053720474243,0.03464937210083008
2148,7127,75947,30,encodec_6k,6.0,SHE WAS HERE JUST NOW SAID THE COUNT,SHE WAS HERE JUST NOW SAID THE COUNT,0.0,55.85323715209961,7.1339006423950195,0.33192211389541626,0.16189563274383545,0.09495186805725098,0.2520897388458252,0.1276155710220337,0.039541542530059814
2148,7127,75947,30,encodec_1.5k,1.5,SHE WAS HERE JUST NOW SAID THE COUNT,SHE WAS HERE JUST NOW SAID THE COUNT,0.0,69.5416259765625,7.923954963684082,0.4747721552848816,0.21727436780929565,0.08407992124557495,0.3613806366920471,0.1751435399055481,0.032541871070861816
1162,4446,2273,24,wav,,BARTLEY STARTED WHEN HILDA RANG THE LITTLE BELL BESIDE HER DEAR ME WHY DID YOU DO THAT,BARTLEY STARTED WHEN HILDA RANG THE LITTLE BELL BESIDE HER DEAR ME WHY DID YOU DO THAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1162,4446,2273,24,resample_control,,BARTLEY STARTED WHEN HILDA RANG THE LITTLE BELL BESIDE HER DEAR ME WHY DID YOU DO THAT,BARTLEY STARTED WHEN HILDA RANG THE LITTLE BELL BESIDE HER DEAR ME WHY DID YOU DO THAT,0.0,3.2424449920654297,1.7090731859207153,0.002922952175140381,0.008418440818786621,0.0011554956436157227,0.0022731423377990723,0.0060691237449646,0.00043195486068725586
1162,4446,2273,24,encodec_24k,24.0,BARTLEY STARTED WHEN HILDA RANG THE LITTLE BELL BESIDE HER DEAR ME WHY DID YOU DO THAT,BARTLEY STARTED WHEN HILDA RANG THE LITTLE BELL BESIDE HER DEAR ME WHY DID YOU DO THAT,0.0,63.54093933105469,7.762919902801514,0.19288653135299683,0.08173835277557373,0.04082268476486206,0.1408560872077942,0.0645604133605957,0.0198056697845459
1162,4446,2273,24,encodec_6k,6.0,BARTLEY STARTED WHEN HILDA RANG THE LITTLE BELL BESIDE HER DEAR ME WHY DID YOU DO THAT,BARTLEY STARTED WHEN HILDA RANG THE LITTLE BELL BESIDE HER DEAR ME WHY DID YOU DO THAT,0.0,71.4117431640625,8.235821723937988,0.284170925617218,0.11643791198730469,0.09056150913238525,0.20612025260925293,0.09217369556427002,0.040495216846466064
1162,4446,2273,24,encodec_1.5k,1.5,BARTLEY STARTED WHEN HILDA RANG THE LITTLE BELL BESIDE HER DEAR ME WHY DID YOU DO THAT,BRABLY STARTED WHEN HELDA RANG THE LITTLE BELL BESIDE HER DEAR ME WHY DID YOU DO THAT,0.11764705882352941,86.8634262084961,9.076558113098145,0.48894959688186646,0.250095009803772,0.2133549451828003,0.3629058003425598,0.19672846794128418,0.1060636043548584
1238,4507,16021,17,wav,,HE WOULD BE LIKE A PHILOLOGIST REFUSING TO EXAMINE A FACT IN LANGUAGE A PHILOSOPHER HESITATING TO SCRUTINIZE A FACT IN HUMANITY,HE WOULD BE LIKE A PHILOLOGIST REFUSING TO EXAMINE A FACT IN LANGUAGE A PHILOSOPHER HESITATING TO SCRUTINIZE A FACT IN HUMANITY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1238,4507,16021,17,resample_control,,HE WOULD BE LIKE A PHILOLOGIST REFUSING TO EXAMINE A FACT IN LANGUAGE A PHILOSOPHER HESITATING TO SCRUTINIZE A FACT IN HUMANITY,HE WOULD BE LIKE A PHILOLOGIST REFUSING TO EXAMINE A FACT IN LANGUAGE A PHILOSOPHER HESITATING TO SCRUTINIZE A FACT IN HUMANITY,0.0,2.602241039276123,1.449631929397583,0.005610823631286621,0.005788445472717285,0.00205916166305542,0.004103660583496094,0.004094064235687256,0.0008984804153442383
1238,4507,16021,17,encodec_24k,24.0,HE WOULD BE LIKE A PHILOLOGIST REFUSING TO EXAMINE A FACT IN LANGUAGE A PHILOSOPHER HESITATING TO SCRUTINIZE A FACT IN HUMANITY,HE WOULD BE LIKE A PHILOLOGIST REFUSING TO EXAMINE A FACT IN LANGUAGE A PHILOSOPHER HESITATING TO SCRUTINIZE A FACT IN HUMANITY,0.0,51.552127838134766,6.817153453826904,0.16990429162979126,0.07563525438308716,0.02123469114303589,0.12064218521118164,0.059407830238342285,0.010074853897094727
1238,4507,16021,17,encodec_6k,6.0,HE WOULD BE LIKE A PHILOLOGIST REFUSING TO EXAMINE A FACT IN LANGUAGE A PHILOSOPHER HESITATING TO SCRUTINIZE A FACT IN HUMANITY,HE WOULD BE LIKE A PHILOLOGIST REFUSING TO EXAMINE A FACT IN LANGUAGE A PHILOSOPHER HESITATING TO SCRUTINIZE A FACT IN HUMANITY,0.0,57.34628677368164,7.2313079833984375,0.24989575147628784,0.10400211811065674,0.03037118911743164,0.1780344843864441,0.07928198575973511,0.013998150825500488
1238,4507,16021,17,encodec_1.5k,1.5,HE WOULD BE LIKE A PHILOLOGIST REFUSING TO EXAMINE A FACT IN LANGUAGE A PHILOSOPHER HESITATING TO SCRUTINIZE A FACT IN HUMANITY,HE WOULD BE LIKE A PHILOLOGIST REFUSING TO EXAMINE A FACT IN LANGUAGE A PHILOSOPHER HESITATING TO SCRUTINIZE A FACT IN HUMANITY,0.0,70.62648010253906,8.040146827697754,0.44596153497695923,0.3175550103187561,0.22349399328231812,0.32982784509658813,0.2284885048866272,0.10192257165908813
2481,8463,294828,19,wav,,ANYHOW WE'LL LEAVE INSTRUCTIONS TO SHIP THE WHOLE MENAGERIE TO FRANCE,ANYHOW WE'LL LEAVE INSTRUCTIONS TO SHIP THE WHOLE MINAGERIE TO FRANCE,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2481,8463,294828,19,resample_control,,ANYHOW WE'LL LEAVE INSTRUCTIONS TO SHIP THE WHOLE MENAGERIE TO FRANCE,ANYHOW WE'LL LEAVE INSTRUCTIONS TO SHIP THE WHOLE MINAGERIE TO FRANCE,0.09090909090909091,1.8183003664016724,1.2629081010818481,0.0008798837661743164,0.0016021728515625,0.0004113912582397461,0.0006176233291625977,0.0010004043579101562,0.000152587890625
2481,8463,294828,19,encodec_24k,24.0,ANYHOW WE'LL LEAVE INSTRUCTIONS TO SHIP THE WHOLE MENAGERIE TO FRANCE,ANYHOW WE'LL LEAVE INSTRUCTIONS TO SHIP THE WHOLE MINAGERIE TO FRANCE,0.09090909090909091,63.47536087036133,7.9114155769348145,0.1488284468650818,0.05213320255279541,0.03205984830856323,0.10216659307479858,0.038269996643066406,0.014276444911956787
2481,8463,294828,19,encodec_6k,6.0,ANYHOW WE'LL LEAVE INSTRUCTIONS TO SHIP THE WHOLE MENAGERIE TO FRANCE,ANYHOW WE'LL LEAVE INSTRUCTIONS TO SHIP THE WHOLE MANAGERIE TO FRANCE,0.09090909090909091,71.59770965576172,8.412843704223633,0.24981659650802612,0.09266459941864014,0.06262874603271484,0.1735268235206604,0.06921988725662231,0.03272610902786255
2481,8463,294828,19,encodec_1.5k,1.5,ANYHOW WE'LL LEAVE INSTRUCTIONS TO SHIP THE WHOLE MENAGERIE TO FRANCE,ANYHOW WE'LL LEAVE INSTRUCTIONS TO SHIP THE WHOLEMANAGERIE TO FRANCE,0.18181818181818182,90.28620910644531,9.419927597045898,0.45032405853271484,0.24384450912475586,0.23418444395065308,0.3294500708580017,0.1812199354171753,0.11862468719482422
177,1221,135766,6,wav,,THEY WERE NOW ILLUMINATED BY THE MORNING RADIANCE OF A YOUNG CHILD'S DISPOSITION BUT LATER IN THE DAY OF EARTHLY EXISTENCE MIGHT BE PROLIFIC OF THE STORM AND WHIRLWIND,THEY WERE NOW ILLUMINATED BY THE MORNING RADIANCE OF A YOUNG CHILD'S DISPOSITION BUT LATER IN THE DAY OF EARTHLY EXISTENCE MIGHT BE PROLIFIC OF THE STORM AND WHIRLWIND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,1221,135766,6,resample_control,,THEY WERE NOW ILLUMINATED BY THE MORNING RADIANCE OF A YOUNG CHILD'S DISPOSITION BUT LATER IN THE DAY OF EARTHLY EXISTENCE MIGHT BE PROLIFIC OF THE STORM AND WHIRLWIND,THEY WERE NOW ILLUMINATED BY THE MORNING RADIANCE OF A YOUNG CHILD'S DISPOSITION BUT LATER IN THE DAY OF EARTHLY EXISTENCE MIGHT BE PROLIFIC OF THE STORM AND WHIRLWIND,0.0,4.373136520385742,2.090047836303711,0.0046877264976501465,0.0032382607460021973,0.0005843043327331543,0.003576219081878662,0.002261638641357422,0.00021350383758544922
